listing_id,id,date,reviewer_id,reviewer_name,comments
29033317,415759620,2019-02-23,24850046,Brenda,Adeel was super helpful. The place is sparkling clean and convenient. I will definitely come back to stay at this place again.
29033317,416533578,2019-02-24,109753667,Suvastika,"My stay at Naghma's place was amazing. The condo was extremely clean and well-maintained. Location was prime and overall, a very comfortable and cozy stay."
29033317,418226939,2019-03-01,187678306,Mitchell,"I had a great stay at Nagha's place. The unit was super clean, and the location is terrific - an easy walk into the heart of downtown Toronto, or a short walk over to the lake shore. I really appreciated the free parking as well! The unit itself was stylish, modern, and comfortable, and the appliances were all brand new. Check-in was smooth and easy. I really liked having the gym downstairs as well. Overall a great stay, looking forward to being back again!"
29033317,419145148,2019-03-03,54209900,Louis,Very well located. Very clean and comfortable. Easy check-in and check-out. Would come back anytime!
29033317,419670170,2019-03-04,171023380,Danielle,"Great location, very clean apartment and very friendly hosts! Would recommend :)"
29783369,348857067,2018-11-15,54503841,Sarah,"Dale was quick to get in touch, and gave great directions! The place was clean, was in a great location, and was just really cool! Thank you!"
29783369,349190467,2018-11-16,54475761,Ibrahim,Great place perfect location and a very nice host
29783369,349492994,2018-11-17,159627920,Mitch,it was a nice place but we woke up to random people walking in like it was double booked or something
29783369,350194291,2018-11-18,212427139,Kelly,"Our stay here was great! Easy to find with dales directions, very clean, spacious with good sleeping arrangements and very good location"
29783369,353137159,2018-11-26,224731427,Shereen,"Dale made check in so easy with pictures and well detailed instructions. I was very pleased with how clean and organized the place was. The place was very cozy and neat. Accessible to bars and restaurants, 7-15$ Uber ride. I would definitely stay here again it felt like home the view was amazing I would recommend dale’s place to everyone."
29783369,353326892,2018-11-27,84820076,Erin,"Dale was a great host, fast at responding, very helpful. His condo is very nice and has a great view of the city! Bed isn’t the comfiest thing in the world had a tough sleep, and the sofa is the wrong sofa in the picture I think... I thought it was a sectional but it’s a futon! I could be wrong. Otherwise a great stay!"
29783369,353799605,2018-11-29,138598477,Guillermo,Everything was fine the only thing I didn’t like was the parking situation.
29783369,354043777,2018-11-30,225469034,Asok,"great place, very clean !"
29783369,354956408,2018-12-02,92019370,Kaitie,Dale’s place was very clean and had an excellent view. Would strongly recommend!
29783369,357787370,2018-12-11,170942010,Patrick,"We were in Toronto for a visit and Dale’s place fits exactly what we were looking for. The place sits minutes away from attractions and places to visit. The condo is absolutely clean, modern, accurate and has everything you need! Will definitely stay here again!"
29783369,358755900,2018-12-15,228878090,Jaclyn,"Great location, great views. Great building. Very quick response to messages. Really enjoyed our stay!"
29783369,359241550,2018-12-16,80959722,Pierre,Great place ! Thanks dale.
29783369,359658211,2018-12-17,84099661,Sawyer,Great stay. The place is very nice and located in an excellent area in downtown Toronto. Check-in was very  simple.  I would highly recommend this place to any future travellers.
29783369,360452015,2018-12-20,109720895,Emily,"Clean and modern. Gorgeous views, located in the heart of downtown. Within walking distance of the aquarium, CN tower, shopping, and restaurants! Worth every penny. Will be back to visit soon!"
29783369,361005419,2018-12-22,46074885,Julia,"Beautiful apartment! Wonderful view of the city, very clean, just as expected. Highly recommend! 
Note take extra time to find the buildings etc, all my uber drivers could never find the building!"
29783369,361439464,2018-12-23,184126565,Megan,I’m super happy we chose to stay at Dale’s airbnb this weekend. His condo is situated in the perfect location with fantastic views of the city. It was spotless and very roomy. He’s very quick with his responses and is super informative with the entire process step by step.
29783369,363351413,2018-12-28,159832722,Amit,"The apartment was really nice and clean, Dale was available for all of our questions. The location was very good, 10 minutes walk from the Eaton Center and everything"
29783369,364475963,2018-12-30,16406269,Sen,"The place is nice and clean. Good location. Check in and out is easy. 
I will recommend this place."
29783369,365711840,2019-01-01,190361674,Omar,"dales place was spotless, looked exactly like the pictures. check in and check out was very easy. would definatly stay again"
29783369,366922788,2019-01-03,177212955,Michael,Clean condo in the middle of downtown. Very nice stay
29783369,367311744,2019-01-04,33310735,Joe,Great view.   Great host.
29783369,404045219,2019-01-22,47994907,Ashley,"Our stay at Dale's condo was perfect. He made sure to explain to us everything we needed to know in great detail before we arrived, and throughout our stay he was easy to contact. The condo was nice, cozy, and very well equipped. The views from the condo are amazing, and it is very centrical to everything. Worth it 100% Would book again no doubt!"
29783369,406438337,2019-01-29,235881975,Emily,We had a great stay. The place was really clean. The beds were very comfortable. Dale responded quickly.
29783369,408128743,2019-02-03,102035375,Dylan,Dale’s place was perfect - super clean and in a great location. Check in was super easy as well! Would definitely stay again! :)
29783369,408765737,2019-02-05,188557316,Mariana,"El mejor lugar en Toronto en el que pude haberme hospedado, muy limpio y lindo. El departamento está ubicado en un excelente sitio, en el que pude moverme a cualquier parte, incluso caminando. Dale es el mejor anfitrión para recibirte en esta ciudad. Mi entrada al departamento sería a la 1 am y él se ofreció para recibirme muy amable y sin ningún problema, me asesoró en todas las inquietudes que me surgían y estuvo al pendiente en todo momento durante mi estadía. Muy recomendable hospedarte aquí. Quedo totalmente satisfecha. Gracias Dale!!"
